x1,x2,sentence1,sentence2,y_type,y_score
freed,,Three freed in center abuse probe,Three storey building collapses in Ebute Meta,NOALI,NIL
in center abuse probe,,Three freed in center abuse probe,Three storey building collapses in Ebute Meta,NOALI,NIL
,Three storey building collapses,Three freed in center abuse probe,Three storey building collapses in Ebute Meta,NOALI,NIL
Three,,Three freed in center abuse probe,Three storey building collapses in Ebute Meta,NOALI,NIL
,in Ebute Meta,Three freed in center abuse probe,Three storey building collapses in Ebute Meta,NOALI,NIL
in Pakistan,in Pakistan,Gunmen kill female politician in Pakistan,Gunmen kill 5 female teachers in Pakistan,EQUI,5
Gunmen,Gunmen,Gunmen kill female politician in Pakistan,Gunmen kill 5 female teachers in Pakistan,EQUI,5
kill,kill,Gunmen kill female politician in Pakistan,Gunmen kill 5 female teachers in Pakistan,EQUI,5
female politician,5 female teachers,Gunmen kill female politician in Pakistan,Gunmen kill 5 female teachers in Pakistan,SPE2,3
Kardashian Divorce,,Kardashian Divorce Ready for Trial,Hard-hit hotels ready for price war,NOALI,NIL
Ready,ready,Kardashian Divorce Ready for Trial,Hard-hit hotels ready for price war,EQUI,5
,for price war,Kardashian Divorce Ready for Trial,Hard-hit hotels ready for price war,NOALI,NIL
for Trial,,Kardashian Divorce Ready for Trial,Hard-hit hotels ready for price war,NOALI,NIL
,Hard-hit hotels,Kardashian Divorce Ready for Trial,Hard-hit hotels ready for price war,NOALI,NIL
surgery,surgery,Nelson Mandela undergoes surgery,' Nelson Mandela undergoes surgery ',EQUI,5
Nelson Mandela,Nelson Mandela,Nelson Mandela undergoes surgery,' Nelson Mandela undergoes surgery ',EQUI,5
,',Nelson Mandela undergoes surgery,' Nelson Mandela undergoes surgery ',NOALI,NIL
,',Nelson Mandela undergoes surgery,' Nelson Mandela undergoes surgery ',NOALI,NIL
undergoes,undergoes,Nelson Mandela undergoes surgery,' Nelson Mandela undergoes surgery ',EQUI,5
to audit,,China gives US regulators access to audit records,China opposes US arms sales to Taiwan,NOALI,NIL
,US arms sales,China gives US regulators access to audit records,China opposes US arms sales to Taiwan,NOALI,NIL
US regulators,,China gives US regulators access to audit records,China opposes US arms sales to Taiwan,NOALI,NIL
records,,China gives US regulators access to audit records,China opposes US arms sales to Taiwan,NOALI,NIL
gives,,China gives US regulators access to audit records,China opposes US arms sales to Taiwan,NOALI,NIL
,to Taiwan,China gives US regulators access to audit records,China opposes US arms sales to Taiwan,NOALI,NIL
access,,China gives US regulators access to audit records,China opposes US arms sales to Taiwan,NOALI,NIL
China,China,China gives US regulators access to audit records,China opposes US arms sales to Taiwan,EQUI,5
,opposes,China gives US regulators access to audit records,China opposes US arms sales to Taiwan,NOALI,NIL
Dzhokhar Tsarnaev,Dzhokhar Tsarnaev,Dzhokhar Tsarnaev pleads not guilty to Boston bombing charges,Dzhokhar Tsarnaev charged in Boston Marathon bombing,EQUI,5
to Boston bombing charges,in Boston Marathon bombing,Dzhokhar Tsarnaev pleads not guilty to Boston bombing charges,Dzhokhar Tsarnaev charged in Boston Marathon bombing,SPE2,4
pleads not guilty,charged,Dzhokhar Tsarnaev pleads not guilty to Boston bombing charges,Dzhokhar Tsarnaev charged in Boston Marathon bombing,REL,3
driver,,P.G. police seeking driver in crash that killed child,Police seek gunmen in New Orleans Mother 's Day parade shooting,NOALI,NIL
P.G. police,Police,P.G. police seeking driver in crash that killed child,Police seek gunmen in New Orleans Mother 's Day parade shooting,SPE1,4
,'s Day parade shooting,P.G. police seeking driver in crash that killed child,Police seek gunmen in New Orleans Mother 's Day parade shooting,NOALI,NIL
,in New Orleans Mother,P.G. police seeking driver in crash that killed child,Police seek gunmen in New Orleans Mother 's Day parade shooting,NOALI,NIL
that killed,,P.G. police seeking driver in crash that killed child,Police seek gunmen in New Orleans Mother 's Day parade shooting,NOALI,NIL
child,,P.G. police seeking driver in crash that killed child,Police seek gunmen in New Orleans Mother 's Day parade shooting,NOALI,NIL
seeking,seek,P.G. police seeking driver in crash that killed child,Police seek gunmen in New Orleans Mother 's Day parade shooting,EQUI,5
,gunmen,P.G. police seeking driver in crash that killed child,Police seek gunmen in New Orleans Mother 's Day parade shooting,NOALI,NIL
in crash,,P.G. police seeking driver in crash that killed child,Police seek gunmen in New Orleans Mother 's Day parade shooting,NOALI,NIL
,public,Pentagon adjusts plans for more intense attacks on Syria,Pope thanks public for joining his Syria vigil,NOALI,NIL
Pentagon,,Pentagon adjusts plans for more intense attacks on Syria,Pope thanks public for joining his Syria vigil,NOALI,NIL
for more intense attacks,,Pentagon adjusts plans for more intense attacks on Syria,Pope thanks public for joining his Syria vigil,NOALI,NIL
on Syria,,Pentagon adjusts plans for more intense attacks on Syria,Pope thanks public for joining his Syria vigil,NOALI,NIL
adjusts,,Pentagon adjusts plans for more intense attacks on Syria,Pope thanks public for joining his Syria vigil,NOALI,NIL
,Pope,Pentagon adjusts plans for more intense attacks on Syria,Pope thanks public for joining his Syria vigil,NOALI,NIL
,for joining,Pentagon adjusts plans for more intense attacks on Syria,Pope thanks public for joining his Syria vigil,NOALI,NIL
,thanks,Pentagon adjusts plans for more intense attacks on Syria,Pope thanks public for joining his Syria vigil,NOALI,NIL
plans,,Pentagon adjusts plans for more intense attacks on Syria,Pope thanks public for joining his Syria vigil,NOALI,NIL
,his Syria vigil,Pentagon adjusts plans for more intense attacks on Syria,Pope thanks public for joining his Syria vigil,NOALI,NIL
pushes,,Egyptian army pushes to attack kidnappers,Egypt 's Morsi rules out talks as hostage video appears,NOALI,NIL
Egyptian army,Egypt 's Morsi,Egyptian army pushes to attack kidnappers,Egypt 's Morsi rules out talks as hostage video appears,REL,3
kidnappers,,Egyptian army pushes to attack kidnappers,Egypt 's Morsi rules out talks as hostage video appears,NOALI,NIL
,as hostage video,Egyptian army pushes to attack kidnappers,Egypt 's Morsi rules out talks as hostage video appears,NOALI,NIL
,rules out,Egyptian army pushes to attack kidnappers,Egypt 's Morsi rules out talks as hostage video appears,NOALI,NIL
to attack,,Egyptian army pushes to attack kidnappers,Egypt 's Morsi rules out talks as hostage video appears,NOALI,NIL
,talks,Egyptian army pushes to attack kidnappers,Egypt 's Morsi rules out talks as hostage video appears,NOALI,NIL
,appears,Egyptian army pushes to attack kidnappers,Egypt 's Morsi rules out talks as hostage video appears,NOALI,NIL
Saturday 27th April,Saturday 27th April,Cryptic crossword - Saturday 27th April,Quiz crossword - Saturday 27th April,EQUI,5
,-,Cryptic crossword - Saturday 27th April,Quiz crossword - Saturday 27th April,NOALI,NIL
Cryptic crossword,Quiz crossword,Cryptic crossword - Saturday 27th April,Quiz crossword - Saturday 27th April,EQUI,5
-,,Cryptic crossword - Saturday 27th April,Quiz crossword - Saturday 27th April,NOALI,NIL
of breast cancer,about breast cancer,Angelina Jolie 's aunt dies of breast cancer,Angelina Jolie and the complex truth about breast cancer,EQUI,5
Angelina Jolie,Angelina Jolie and the complex truth,Angelina Jolie 's aunt dies of breast cancer,Angelina Jolie and the complex truth about breast cancer,SPE2,3
's aunt,,Angelina Jolie 's aunt dies of breast cancer,Angelina Jolie and the complex truth about breast cancer,NOALI,NIL
dies,,Angelina Jolie 's aunt dies of breast cancer,Angelina Jolie and the complex truth about breast cancer,NOALI,NIL
,dies,26 Palestinian prisoners released from Israeli prison,"Palestinian prisoner dies of cancer , unrest in Israel jails",NOALI,NIL
,",",26 Palestinian prisoners released from Israeli prison,"Palestinian prisoner dies of cancer , unrest in Israel jails",NOALI,NIL
from Israeli prison,in Israel jails,26 Palestinian prisoners released from Israeli prison,"Palestinian prisoner dies of cancer , unrest in Israel jails",SIMI,4
,of cancer,26 Palestinian prisoners released from Israeli prison,"Palestinian prisoner dies of cancer , unrest in Israel jails",NOALI,NIL
,unrest,26 Palestinian prisoners released from Israeli prison,"Palestinian prisoner dies of cancer , unrest in Israel jails",NOALI,NIL
26 Palestinian prisoners,Palestinian prisoner,26 Palestinian prisoners released from Israeli prison,"Palestinian prisoner dies of cancer , unrest in Israel jails",SPE2,3
released,,26 Palestinian prisoners released from Israeli prison,"Palestinian prisoner dies of cancer , unrest in Israel jails",NOALI,NIL
"evacuation of 5,000",mop-up operations,"Syria regime claims evacuation of 5,000 near Damascus",Syria army continues mop-up operations near Damascus,SPE1,3
,continues,"Syria regime claims evacuation of 5,000 near Damascus",Syria army continues mop-up operations near Damascus,NOALI,NIL
claims,,"Syria regime claims evacuation of 5,000 near Damascus",Syria army continues mop-up operations near Damascus,NOALI,NIL
near Damascus,near Damascus,"Syria regime claims evacuation of 5,000 near Damascus",Syria army continues mop-up operations near Damascus,EQUI,5
Syria regime,Syria army,"Syria regime claims evacuation of 5,000 near Damascus",Syria army continues mop-up operations near Damascus,REL,3
village,,Twelve killed as gunmen raid village,Five Killed in Blasts in India,NOALI,NIL
killed,Killed,Twelve killed as gunmen raid village,Five Killed in Blasts in India,EQUI,5
,in India,Twelve killed as gunmen raid village,Five Killed in Blasts in India,NOALI,NIL
Twelve,Five,Twelve killed as gunmen raid village,Five Killed in Blasts in India,SIMI,3
raid,in Blasts,Twelve killed as gunmen raid village,Five Killed in Blasts in India,SIMI,3
as gunmen,,Twelve killed as gunmen raid village,Five Killed in Blasts in India,NOALI,NIL
to Snowden,to Snowden,"Nicaragua , Venezuela offer asylum to Snowden",Bolivia 's Morales says he would grant asylum to Snowden if asked,EQUI,5
,if asked,"Nicaragua , Venezuela offer asylum to Snowden",Bolivia 's Morales says he would grant asylum to Snowden if asked,NOALI,NIL
,says,"Nicaragua , Venezuela offer asylum to Snowden",Bolivia 's Morales says he would grant asylum to Snowden if asked,NOALI,NIL
,'s Morales,"Nicaragua , Venezuela offer asylum to Snowden",Bolivia 's Morales says he would grant asylum to Snowden if asked,NOALI,NIL
asylum,asylum,"Nicaragua , Venezuela offer asylum to Snowden",Bolivia 's Morales says he would grant asylum to Snowden if asked,EQUI,5
offer,would grant,"Nicaragua , Venezuela offer asylum to Snowden",Bolivia 's Morales says he would grant asylum to Snowden if asked,EQUI,5
"Nicaragua , Venezuela",Bolivia,"Nicaragua , Venezuela offer asylum to Snowden",Bolivia 's Morales says he would grant asylum to Snowden if asked,SIMI,2
,he,"Nicaragua , Venezuela offer asylum to Snowden",Bolivia 's Morales says he would grant asylum to Snowden if asked,NOALI,NIL
,",",Hostage drama drags on after Alabama school bus shooting,"Nevada : 2 dead , 2 hurt in middle school shooting",NOALI,NIL
Hostage drama,,Hostage drama drags on after Alabama school bus shooting,"Nevada : 2 dead , 2 hurt in middle school shooting",NOALI,NIL
,2 hurt,Hostage drama drags on after Alabama school bus shooting,"Nevada : 2 dead , 2 hurt in middle school shooting",NOALI,NIL
,Nevada,Hostage drama drags on after Alabama school bus shooting,"Nevada : 2 dead , 2 hurt in middle school shooting",NOALI,NIL
,2 dead,Hostage drama drags on after Alabama school bus shooting,"Nevada : 2 dead , 2 hurt in middle school shooting",NOALI,NIL
after Alabama school bus shooting,in middle school shooting,Hostage drama drags on after Alabama school bus shooting,"Nevada : 2 dead , 2 hurt in middle school shooting",SIMI,1
drags on,,Hostage drama drags on after Alabama school bus shooting,"Nevada : 2 dead , 2 hurt in middle school shooting",NOALI,NIL
,,Hostage drama drags on after Alabama school bus shooting,"Nevada : 2 dead , 2 hurt in middle school shooting",NOALI,NIL
",",,"5 killed , 50 injured in Pakistan blast","3 killed , 138 injured in Boston blasts : media",NOALI,NIL
,,"5 killed , 50 injured in Pakistan blast","3 killed , 138 injured in Boston blasts : media",NOALI,NIL
injured,injured,"5 killed , 50 injured in Pakistan blast","3 killed , 138 injured in Boston blasts : media",EQUI,5
,media,"5 killed , 50 injured in Pakistan blast","3 killed , 138 injured in Boston blasts : media",NOALI,NIL
50,138,"5 killed , 50 injured in Pakistan blast","3 killed , 138 injured in Boston blasts : media",SIMI,2
killed,killed,"5 killed , 50 injured in Pakistan blast","3 killed , 138 injured in Boston blasts : media",EQUI,5
5,3,"5 killed , 50 injured in Pakistan blast","3 killed , 138 injured in Boston blasts : media",SIMI,4
,",","5 killed , 50 injured in Pakistan blast","3 killed , 138 injured in Boston blasts : media",NOALI,NIL
in Pakistan blast,in Boston blasts,"5 killed , 50 injured in Pakistan blast","3 killed , 138 injured in Boston blasts : media",SIMI,2
to strengthen,to strengthen,Miliband pledges to strengthen minimum wage,Portugal-China to strengthen scientific research ties,EQUI,5
,scientific research ties,Miliband pledges to strengthen minimum wage,Portugal-China to strengthen scientific research ties,NOALI,NIL
Miliband,,Miliband pledges to strengthen minimum wage,Portugal-China to strengthen scientific research ties,NOALI,NIL
minimum wage,,Miliband pledges to strengthen minimum wage,Portugal-China to strengthen scientific research ties,NOALI,NIL
,Portugal-China,Miliband pledges to strengthen minimum wage,Portugal-China to strengthen scientific research ties,NOALI,NIL
pledges,,Miliband pledges to strengthen minimum wage,Portugal-China to strengthen scientific research ties,NOALI,NIL
waiting,,Sniper waiting for result of appeal,New glories for China in striving for renewal,NOALI,NIL
of appeal,,Sniper waiting for result of appeal,New glories for China in striving for renewal,NOALI,NIL
,for renewal,Sniper waiting for result of appeal,New glories for China in striving for renewal,NOALI,NIL
,in striving,Sniper waiting for result of appeal,New glories for China in striving for renewal,NOALI,NIL
,for China,Sniper waiting for result of appeal,New glories for China in striving for renewal,NOALI,NIL
,New glories,Sniper waiting for result of appeal,New glories for China in striving for renewal,NOALI,NIL
for result,,Sniper waiting for result of appeal,New glories for China in striving for renewal,NOALI,NIL
Sniper,,Sniper waiting for result of appeal,New glories for China in striving for renewal,NOALI,NIL
,to Nowhere,occupied Palestinian territory : Palestinians rebuff US peace talks blueprint,occupied Palestinian territory : Palestinians Face a Route to Nowhere,NOALI,NIL
,Face,occupied Palestinian territory : Palestinians rebuff US peace talks blueprint,occupied Palestinian territory : Palestinians Face a Route to Nowhere,NOALI,NIL
,a Route,occupied Palestinian territory : Palestinians rebuff US peace talks blueprint,occupied Palestinian territory : Palestinians Face a Route to Nowhere,NOALI,NIL
occupied Palestinian territory,occupied Palestinian territory,occupied Palestinian territory : Palestinians rebuff US peace talks blueprint,occupied Palestinian territory : Palestinians Face a Route to Nowhere,EQUI,5
Palestinians,Palestinians,occupied Palestinian territory : Palestinians rebuff US peace talks blueprint,occupied Palestinian territory : Palestinians Face a Route to Nowhere,EQUI,5
US peace talks blueprint,,occupied Palestinian territory : Palestinians rebuff US peace talks blueprint,occupied Palestinian territory : Palestinians Face a Route to Nowhere,NOALI,NIL
,,occupied Palestinian territory : Palestinians rebuff US peace talks blueprint,occupied Palestinian territory : Palestinians Face a Route to Nowhere,NOALI,NIL
rebuff,,occupied Palestinian territory : Palestinians rebuff US peace talks blueprint,occupied Palestinian territory : Palestinians Face a Route to Nowhere,NOALI,NIL
,,occupied Palestinian territory : Palestinians rebuff US peace talks blueprint,occupied Palestinian territory : Palestinians Face a Route to Nowhere,NOALI,NIL
,Hamas senior,"Palestinians , Jordan coordinate stances on peace talks","Hamas senior denies Gaza , PA coordinated on peace talks",NOALI,NIL
,denies,"Palestinians , Jordan coordinate stances on peace talks","Hamas senior denies Gaza , PA coordinated on peace talks",NOALI,NIL
,",","Palestinians , Jordan coordinate stances on peace talks","Hamas senior denies Gaza , PA coordinated on peace talks",NOALI,NIL
on peace talks,on peace talks,"Palestinians , Jordan coordinate stances on peace talks","Hamas senior denies Gaza , PA coordinated on peace talks",EQUI,5
stances,,"Palestinians , Jordan coordinate stances on peace talks","Hamas senior denies Gaza , PA coordinated on peace talks",NOALI,NIL
coordinate,coordinated,"Palestinians , Jordan coordinate stances on peace talks","Hamas senior denies Gaza , PA coordinated on peace talks",EQUI,5
"Palestinians , Jordan",PA,"Palestinians , Jordan coordinate stances on peace talks","Hamas senior denies Gaza , PA coordinated on peace talks",REL,2
,Gaza,"Palestinians , Jordan coordinate stances on peace talks","Hamas senior denies Gaza , PA coordinated on peace talks",NOALI,NIL
5,at least ten,Suspected U.S. drone strike kills 5 in Pakistan,US drone strike kills at least ten in Pakistan,SPE1,3
in Pakistan,in Pakistan,Suspected U.S. drone strike kills 5 in Pakistan,US drone strike kills at least ten in Pakistan,EQUI,5
kills,kills,Suspected U.S. drone strike kills 5 in Pakistan,US drone strike kills at least ten in Pakistan,EQUI,5
Suspected U.S. drone strike,US drone strike,Suspected U.S. drone strike kills 5 in Pakistan,US drone strike kills at least ten in Pakistan,EQUI_FACT,4
to dispute,cop on,` Blade Runner ' Pistorius to dispute murder charge,Pistorius cop on seven attempted murder charges,REL,3
murder charge,seven attempted murder charges,` Blade Runner ' Pistorius to dispute murder charge,Pistorius cop on seven attempted murder charges,SPE2_FACT,3
` Blade Runner ' Pistorius,Pistorius,` Blade Runner ' Pistorius to dispute murder charge,Pistorius cop on seven attempted murder charges,SPE1,4
detain,,Israeli forces detain 2 in Hebron arrest raid,Israeli credibility on line over Iran nuclear challenge,NOALI,NIL
,on line,Israeli forces detain 2 in Hebron arrest raid,Israeli credibility on line over Iran nuclear challenge,NOALI,NIL
Israeli forces,,Israeli forces detain 2 in Hebron arrest raid,Israeli credibility on line over Iran nuclear challenge,NOALI,NIL
,Israeli credibility,Israeli forces detain 2 in Hebron arrest raid,Israeli credibility on line over Iran nuclear challenge,NOALI,NIL
in Hebron arrest raid,,Israeli forces detain 2 in Hebron arrest raid,Israeli credibility on line over Iran nuclear challenge,NOALI,NIL
,over Iran nuclear challenge,Israeli forces detain 2 in Hebron arrest raid,Israeli credibility on line over Iran nuclear challenge,NOALI,NIL
2,,Israeli forces detain 2 in Hebron arrest raid,Israeli credibility on line over Iran nuclear challenge,NOALI,NIL
,North Korean test ban,Mexico swears in president amid violent protests,Former New Mexico Gov. Richardson pressing North Korean test ban,NOALI,NIL
,pressing,Mexico swears in president amid violent protests,Former New Mexico Gov. Richardson pressing North Korean test ban,NOALI,NIL
amid violent protests,,Mexico swears in president amid violent protests,Former New Mexico Gov. Richardson pressing North Korean test ban,NOALI,NIL
swears in,,Mexico swears in president amid violent protests,Former New Mexico Gov. Richardson pressing North Korean test ban,NOALI,NIL
president,Former New Mexico Gov. Richardson,Mexico swears in president amid violent protests,Former New Mexico Gov. Richardson pressing North Korean test ban,SPE2,3
Mexico,Former New Mexico Gov. Richardson,Mexico swears in president amid violent protests,Former New Mexico Gov. Richardson pressing North Korean test ban,REL,3
killed,killed,"Four killed , scores wounded in clashes across Egypt",Egypt violence : Student killed in clashes at Cairo 's Islamic university,EQUI,5
",",,"Four killed , scores wounded in clashes across Egypt",Egypt violence : Student killed in clashes at Cairo 's Islamic university,NOALI,NIL
in clashes,in clashes,"Four killed , scores wounded in clashes across Egypt",Egypt violence : Student killed in clashes at Cairo 's Islamic university,EQUI,5
wounded,,"Four killed , scores wounded in clashes across Egypt",Egypt violence : Student killed in clashes at Cairo 's Islamic university,NOALI,NIL
,,"Four killed , scores wounded in clashes across Egypt",Egypt violence : Student killed in clashes at Cairo 's Islamic university,NOALI,NIL
scores,,"Four killed , scores wounded in clashes across Egypt",Egypt violence : Student killed in clashes at Cairo 's Islamic university,NOALI,NIL
Four,Student,"Four killed , scores wounded in clashes across Egypt",Egypt violence : Student killed in clashes at Cairo 's Islamic university,SPE2,2
,Egypt violence,"Four killed , scores wounded in clashes across Egypt",Egypt violence : Student killed in clashes at Cairo 's Islamic university,NOALI,NIL
across Egypt,at Cairo 's Islamic university,"Four killed , scores wounded in clashes across Egypt",Egypt violence : Student killed in clashes at Cairo 's Islamic university,SPE2,2
of all foreigners,,RF FM urges Syrian opposition to assist in immediate release of all foreigners captured in Syria,S Korea opposition candidate closes poll gap,NOALI,NIL
Syrian opposition,,RF FM urges Syrian opposition to assist in immediate release of all foreigners captured in Syria,S Korea opposition candidate closes poll gap,NOALI,NIL
,S Korea opposition candidate,RF FM urges Syrian opposition to assist in immediate release of all foreigners captured in Syria,S Korea opposition candidate closes poll gap,NOALI,NIL
urges,,RF FM urges Syrian opposition to assist in immediate release of all foreigners captured in Syria,S Korea opposition candidate closes poll gap,NOALI,NIL
,poll gap,RF FM urges Syrian opposition to assist in immediate release of all foreigners captured in Syria,S Korea opposition candidate closes poll gap,NOALI,NIL
captured,,RF FM urges Syrian opposition to assist in immediate release of all foreigners captured in Syria,S Korea opposition candidate closes poll gap,NOALI,NIL
to assist,,RF FM urges Syrian opposition to assist in immediate release of all foreigners captured in Syria,S Korea opposition candidate closes poll gap,NOALI,NIL
in Syria,,RF FM urges Syrian opposition to assist in immediate release of all foreigners captured in Syria,S Korea opposition candidate closes poll gap,NOALI,NIL
,closes,RF FM urges Syrian opposition to assist in immediate release of all foreigners captured in Syria,S Korea opposition candidate closes poll gap,NOALI,NIL
in immediate release,,RF FM urges Syrian opposition to assist in immediate release of all foreigners captured in Syria,S Korea opposition candidate closes poll gap,NOALI,NIL
RF FM,,RF FM urges Syrian opposition to assist in immediate release of all foreigners captured in Syria,S Korea opposition candidate closes poll gap,NOALI,NIL
Afghan police 5 Taliban fighters,"5 Taliban , 5 Afghan police",Afghan police kill 5 Taliban fighters,"5 Taliban , 5 Afghan police killed in ambushes",SPE2,3
,in ambushes,Afghan police kill 5 Taliban fighters,"5 Taliban , 5 Afghan police killed in ambushes",NOALI,NIL
kill,killed,Afghan police kill 5 Taliban fighters,"5 Taliban , 5 Afghan police killed in ambushes",EQUI,5
Russia,,Russia Destroys Over 75 % of Its Chemical Weapons Stockpile,Britain Sees Evidence Assad Could Use Chemical Weapons,NOALI,NIL
,Britain,Russia Destroys Over 75 % of Its Chemical Weapons Stockpile,Britain Sees Evidence Assad Could Use Chemical Weapons,NOALI,NIL
,Could Use,Russia Destroys Over 75 % of Its Chemical Weapons Stockpile,Britain Sees Evidence Assad Could Use Chemical Weapons,NOALI,NIL
,Assad,Russia Destroys Over 75 % of Its Chemical Weapons Stockpile,Britain Sees Evidence Assad Could Use Chemical Weapons,NOALI,NIL
of Its Chemical Weapons Stockpile,Chemical Weapons,Russia Destroys Over 75 % of Its Chemical Weapons Stockpile,Britain Sees Evidence Assad Could Use Chemical Weapons,SIMI,3
,Sees,Russia Destroys Over 75 % of Its Chemical Weapons Stockpile,Britain Sees Evidence Assad Could Use Chemical Weapons,NOALI,NIL
,Evidence,Russia Destroys Over 75 % of Its Chemical Weapons Stockpile,Britain Sees Evidence Assad Could Use Chemical Weapons,NOALI,NIL
Destroys,,Russia Destroys Over 75 % of Its Chemical Weapons Stockpile,Britain Sees Evidence Assad Could Use Chemical Weapons,NOALI,NIL
Over 75 %,,Russia Destroys Over 75 % of Its Chemical Weapons Stockpile,Britain Sees Evidence Assad Could Use Chemical Weapons,NOALI,NIL
,for Mali ground combat,Suarez set for Cup comeback,French set for Mali ground combat,NOALI,NIL
set,,Suarez set for Cup comeback,French set for Mali ground combat,NOALI,NIL
Suarez,,Suarez set for Cup comeback,French set for Mali ground combat,NOALI,NIL
for Cup comeback,,Suarez set for Cup comeback,French set for Mali ground combat,NOALI,NIL
,French set,Suarez set for Cup comeback,French set for Mali ground combat,NOALI,NIL
Mixed reactions,legalizes,Mixed reactions to NZ same-sex marriage,New Zealand legalizes same-sex marriage,REL,2
to NZ same-sex marriage,New Zealand same-sex marriage,Mixed reactions to NZ same-sex marriage,New Zealand legalizes same-sex marriage,EQUI,5
Somalia 's Shebab,Syrian rebels,Somalia 's Shebab claims responsibility for Nairobi mall attack,Syrian rebels claim responsibility for killings in Lebanon,SIMI,2
claims,claim,Somalia 's Shebab claims responsibility for Nairobi mall attack,Syrian rebels claim responsibility for killings in Lebanon,EQUI,5
responsibility,responsibility,Somalia 's Shebab claims responsibility for Nairobi mall attack,Syrian rebels claim responsibility for killings in Lebanon,EQUI,5
,for killings,Somalia 's Shebab claims responsibility for Nairobi mall attack,Syrian rebels claim responsibility for killings in Lebanon,NOALI,NIL
for Nairobi mall attack,,Somalia 's Shebab claims responsibility for Nairobi mall attack,Syrian rebels claim responsibility for killings in Lebanon,NOALI,NIL
,in Lebanon,Somalia 's Shebab claims responsibility for Nairobi mall attack,Syrian rebels claim responsibility for killings in Lebanon,NOALI,NIL
,At Least Six Dead,Glasgow Helicopter Crash Search Ends,Glasgow Helicopter Crash : At Least Six Dead,NOALI,NIL
Search,,Glasgow Helicopter Crash Search Ends,Glasgow Helicopter Crash : At Least Six Dead,NOALI,NIL
,,Glasgow Helicopter Crash Search Ends,Glasgow Helicopter Crash : At Least Six Dead,NOALI,NIL
Glasgow Helicopter Crash,Glasgow Helicopter Crash,Glasgow Helicopter Crash Search Ends,Glasgow Helicopter Crash : At Least Six Dead,EQUI,5
Ends,,Glasgow Helicopter Crash Search Ends,Glasgow Helicopter Crash : At Least Six Dead,NOALI,NIL
Braces,issues red alert,India Braces for Massive Cyclone,India issues red alert for cyclone Phailin,REL,3
India,India,India Braces for Massive Cyclone,India issues red alert for cyclone Phailin,EQUI,5
for Massive Cyclone,for cyclone Phailin,India Braces for Massive Cyclone,India issues red alert for cyclone Phailin,SPE2,4
Many,Many,Many killed in Japan road tunnel collapse,Many killed in Syrian air strike,EQUI,5
killed,killed,Many killed in Japan road tunnel collapse,Many killed in Syrian air strike,EQUI,5
in Japan road tunnel collapse,,Many killed in Japan road tunnel collapse,Many killed in Syrian air strike,NOALI,NIL
,in Syrian air strike,Many killed in Japan road tunnel collapse,Many killed in Syrian air strike,NOALI,NIL
Singapore shares,Singapore shares,Singapore shares open lower on Friday,Singapore shares open higher on Thursday,EQUI,5
open,open,Singapore shares open lower on Friday,Singapore shares open higher on Thursday,EQUI,5
on Friday,on Thursday,Singapore shares open lower on Friday,Singapore shares open higher on Thursday,SIMI,4
lower,higher,Singapore shares open lower on Friday,Singapore shares open higher on Thursday,OPPO,4
11 Dead,kill 89,"Two Earthquakes Hit Northwest China , 11 Dead",Twin quakes kill 89 in China,SIMI,2
Hit,,"Two Earthquakes Hit Northwest China , 11 Dead",Twin quakes kill 89 in China,NOALI,NIL
Northwest China,in China,"Two Earthquakes Hit Northwest China , 11 Dead",Twin quakes kill 89 in China,SPE1,4
",",,"Two Earthquakes Hit Northwest China , 11 Dead",Twin quakes kill 89 in China,NOALI,NIL
Two Earthquakes,Twin quakes,"Two Earthquakes Hit Northwest China , 11 Dead",Twin quakes kill 89 in China,SIMI,4
to pro-Morsi protests,after pro-Morsi protest,Egypt ministry again urges end to pro-Morsi protests,Egypt : Child killed in Cairo clashes after pro-Morsi protest,EQUI,5
,Child,Egypt ministry again urges end to pro-Morsi protests,Egypt : Child killed in Cairo clashes after pro-Morsi protest,NOALI,NIL
,,Egypt ministry again urges end to pro-Morsi protests,Egypt : Child killed in Cairo clashes after pro-Morsi protest,NOALI,NIL
,in Cairo clashes,Egypt ministry again urges end to pro-Morsi protests,Egypt : Child killed in Cairo clashes after pro-Morsi protest,NOALI,NIL
again,,Egypt ministry again urges end to pro-Morsi protests,Egypt : Child killed in Cairo clashes after pro-Morsi protest,NOALI,NIL
,killed,Egypt ministry again urges end to pro-Morsi protests,Egypt : Child killed in Cairo clashes after pro-Morsi protest,NOALI,NIL
Egypt ministry,Egypt,Egypt ministry again urges end to pro-Morsi protests,Egypt : Child killed in Cairo clashes after pro-Morsi protest,REL,3
end,,Egypt ministry again urges end to pro-Morsi protests,Egypt : Child killed in Cairo clashes after pro-Morsi protest,NOALI,NIL
urges,,Egypt ministry again urges end to pro-Morsi protests,Egypt : Child killed in Cairo clashes after pro-Morsi protest,NOALI,NIL
Kenyan forces,Kenyan forces,Kenyan forces caused mall collapse,Official says Kenyan forces caused mall collapse,EQUI,5
caused,caused,Kenyan forces caused mall collapse,Official says Kenyan forces caused mall collapse,EQUI,5
mall collapse,mall collapse,Kenyan forces caused mall collapse,Official says Kenyan forces caused mall collapse,EQUI,5
,says,Kenyan forces caused mall collapse,Official says Kenyan forces caused mall collapse,NOALI_FACT,NIL
,Official,Kenyan forces caused mall collapse,Official says Kenyan forces caused mall collapse,NOALI,NIL
