x1,x2,sentence1,sentence2,y_type,y_score
is floating,floating,The seagull is floating on the water .,A little bird floating in the water .,EQUI,5
on the water,in the water,The seagull is floating on the water .,A little bird floating in the water .,EQUI,5
A woman,A woman,A woman posing in front of an apartment building in the snow .,A woman stands in front of a building in the snow .,EQUI,5
posing,stands,A woman posing in front of an apartment building in the snow .,A woman stands in front of a building in the snow .,REL,4
in front of an apartment building,in front of a building,A woman posing in front of an apartment building in the snow .,A woman stands in front of a building in the snow .,SPE1,4
,.,A woman posing in front of an apartment building in the snow .,A woman stands in front of a building in the snow .,NOALI,NIL
.,,A woman posing in front of an apartment building in the snow .,A woman stands in front of a building in the snow .,NOALI,NIL
in the snow,in the snow,A woman posing in front of an apartment building in the snow .,A woman stands in front of a building in the snow .,EQUI,5
,at the waters edge,The lamb is looking at the camera .,A small bird standing on a log at the waters edge .,NOALI,NIL
.,,The lamb is looking at the camera .,A small bird standing on a log at the waters edge .,NOALI,NIL
The lamb,A small bird,The lamb is looking at the camera .,A small bird standing on a log at the waters edge .,SIMI,1
at the camera,,The lamb is looking at the camera .,A small bird standing on a log at the waters edge .,NOALI,NIL
is looking,,The lamb is looking at the camera .,A small bird standing on a log at the waters edge .,NOALI,NIL
,standing,The lamb is looking at the camera .,A small bird standing on a log at the waters edge .,NOALI,NIL
,on a log,The lamb is looking at the camera .,A small bird standing on a log at the waters edge .,NOALI,NIL
,.,The lamb is looking at the camera .,A small bird standing on a log at the waters edge .,NOALI,NIL
in the shed,at a shed,The curious boys look in the shed .,Two small boys in a woody area looking at a shed .,EQUI,5
.,,The curious boys look in the shed .,Two small boys in a woody area looking at a shed .,NOALI,NIL
The curious boys,Two small boys,The curious boys look in the shed .,Two small boys in a woody area looking at a shed .,SIMI,3
,.,The curious boys look in the shed .,Two small boys in a woody area looking at a shed .,NOALI,NIL
,in a woody area,The curious boys look in the shed .,Two small boys in a woody area looking at a shed .,NOALI,NIL
look,looking,The curious boys look in the shed .,Two small boys in a woody area looking at a shed .,EQUI,5
.,,The black and white cows pause in front of the gate .,A black cow and a brown cow stands in a plain in front of an uprooted tree .,NOALI,NIL
pause,stands,The black and white cows pause in front of the gate .,A black cow and a brown cow stands in a plain in front of an uprooted tree .,SIMI,3
,in a plain,The black and white cows pause in front of the gate .,A black cow and a brown cow stands in a plain in front of an uprooted tree .,NOALI,NIL
,in front of an uprooted tree,The black and white cows pause in front of the gate .,A black cow and a brown cow stands in a plain in front of an uprooted tree .,NOALI,NIL
The black and white cows,A black cow and a brown cow,The black and white cows pause in front of the gate .,A black cow and a brown cow stands in a plain in front of an uprooted tree .,SPE2,3
,.,The black and white cows pause in front of the gate .,A black cow and a brown cow stands in a plain in front of an uprooted tree .,NOALI,NIL
in front of the gate,,The black and white cows pause in front of the gate .,A black cow and a brown cow stands in a plain in front of an uprooted tree .,NOALI,NIL
A close up,A close up,A close up of a brown faced cat .,A close up of an ostrich face .,EQUI,5
.,,A close up of a brown faced cat .,A close up of an ostrich face .,NOALI,NIL
,.,A close up of a brown faced cat .,A close up of an ostrich face .,NOALI,NIL
of a brown faced cat,of an ostrich face,A close up of a brown faced cat .,A close up of an ostrich face .,SIMI,1
,on her face,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,NOALI,NIL
while the woman,a smiling woman,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,SPE2,4
,.,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,NOALI,NIL
makes,,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,NOALI,NIL
a face,,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,NOALI,NIL
,with a surprised look,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,NOALI,NIL
,from behind,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,NOALI,NIL
,is holding,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,NOALI,NIL
.,,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,NOALI,NIL
behind her,,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,NOALI,NIL
for the camera,,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,NOALI,NIL
in a gray shirt,,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,NOALI,NIL
smiles,,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,NOALI,NIL
A woman,A woman,A woman in a gray shirt smiles for the camera while the woman behind her makes a face .,A woman with a surprised look on her face is holding a smiling woman from behind .,EQUI,5
,a wheelie,A person in a blue shirt reclines near a coffee table and television .,A person stands on the motorcycle seat and pops a wheelie .,NOALI,NIL
near a coffee table and television,,A person in a blue shirt reclines near a coffee table and television .,A person stands on the motorcycle seat and pops a wheelie .,NOALI,NIL
reclines,,A person in a blue shirt reclines near a coffee table and television .,A person stands on the motorcycle seat and pops a wheelie .,NOALI,NIL
in a blue shirt,,A person in a blue shirt reclines near a coffee table and television .,A person stands on the motorcycle seat and pops a wheelie .,NOALI,NIL
,.,A person in a blue shirt reclines near a coffee table and television .,A person stands on the motorcycle seat and pops a wheelie .,NOALI,NIL
,stands,A person in a blue shirt reclines near a coffee table and television .,A person stands on the motorcycle seat and pops a wheelie .,NOALI,NIL
,pops,A person in a blue shirt reclines near a coffee table and television .,A person stands on the motorcycle seat and pops a wheelie .,NOALI,NIL
.,,A person in a blue shirt reclines near a coffee table and television .,A person stands on the motorcycle seat and pops a wheelie .,NOALI,NIL
,on the motorcycle seat,A person in a blue shirt reclines near a coffee table and television .,A person stands on the motorcycle seat and pops a wheelie .,NOALI,NIL
,and,A person in a blue shirt reclines near a coffee table and television .,A person stands on the motorcycle seat and pops a wheelie .,NOALI,NIL
A person,A person,A person in a blue shirt reclines near a coffee table and television .,A person stands on the motorcycle seat and pops a wheelie .,EQUI,5
,in their stalls,A black and white photo of a woman showing a horse .,a black and white photo of cows in their stalls .,NOALI,NIL
a horse,of cows,A black and white photo of a woman showing a horse .,a black and white photo of cows in their stalls .,SIMI,2
showing,,A black and white photo of a woman showing a horse .,a black and white photo of cows in their stalls .,NOALI,NIL
,.,A black and white photo of a woman showing a horse .,a black and white photo of cows in their stalls .,NOALI,NIL
A black and white photo,a black and white photo,A black and white photo of a woman showing a horse .,a black and white photo of cows in their stalls .,EQUI,5
of a woman,,A black and white photo of a woman showing a horse .,a black and white photo of cows in their stalls .,NOALI,NIL
.,,A black and white photo of a woman showing a horse .,a black and white photo of cows in their stalls .,NOALI,NIL
in background,in the background,Older man wearing beret with mountains in background .,A sheep in the morning mist with trees in the background .,EQUI,5
,in the morning mist,Older man wearing beret with mountains in background .,A sheep in the morning mist with trees in the background .,NOALI,NIL
Older man,,Older man wearing beret with mountains in background .,A sheep in the morning mist with trees in the background .,NOALI,NIL
wearing,,Older man wearing beret with mountains in background .,A sheep in the morning mist with trees in the background .,NOALI,NIL
,.,Older man wearing beret with mountains in background .,A sheep in the morning mist with trees in the background .,NOALI,NIL
beret,,Older man wearing beret with mountains in background .,A sheep in the morning mist with trees in the background .,NOALI,NIL
.,,Older man wearing beret with mountains in background .,A sheep in the morning mist with trees in the background .,NOALI,NIL
,A sheep,Older man wearing beret with mountains in background .,A sheep in the morning mist with trees in the background .,NOALI,NIL
with mountains,with trees,Older man wearing beret with mountains in background .,A sheep in the morning mist with trees in the background .,REL,3
wearing,wearing,A person wearing a helmet rides a bike near a white structure .,A girl wearing black shorts and boots is standing next to a blue motorcycle .,EQUI,5
,black shorts and boots,A person wearing a helmet rides a bike near a white structure .,A girl wearing black shorts and boots is standing next to a blue motorcycle .,NOALI,NIL
.,,A person wearing a helmet rides a bike near a white structure .,A girl wearing black shorts and boots is standing next to a blue motorcycle .,NOALI,NIL
a bike,next to a blue motorcycle,A person wearing a helmet rides a bike near a white structure .,A girl wearing black shorts and boots is standing next to a blue motorcycle .,SIMI,2
A person,A girl,A person wearing a helmet rides a bike near a white structure .,A girl wearing black shorts and boots is standing next to a blue motorcycle .,SPE2,3
,.,A person wearing a helmet rides a bike near a white structure .,A girl wearing black shorts and boots is standing next to a blue motorcycle .,NOALI,NIL
near a white structure,,A person wearing a helmet rides a bike near a white structure .,A girl wearing black shorts and boots is standing next to a blue motorcycle .,NOALI,NIL
a helmet,,A person wearing a helmet rides a bike near a white structure .,A girl wearing black shorts and boots is standing next to a blue motorcycle .,NOALI,NIL
,is standing,A person wearing a helmet rides a bike near a white structure .,A girl wearing black shorts and boots is standing next to a blue motorcycle .,NOALI,NIL
rides,,A person wearing a helmet rides a bike near a white structure .,A girl wearing black shorts and boots is standing next to a blue motorcycle .,NOALI,NIL
in front of a couch,,A bag of cotton in front of a couch .,Calico cat sitting on step in front of a door .,NOALI,NIL
,on step,A bag of cotton in front of a couch .,Calico cat sitting on step in front of a door .,NOALI,NIL
,.,A bag of cotton in front of a couch .,Calico cat sitting on step in front of a door .,NOALI,NIL
A bag,,A bag of cotton in front of a couch .,Calico cat sitting on step in front of a door .,NOALI,NIL
,in front of a door,A bag of cotton in front of a couch .,Calico cat sitting on step in front of a door .,NOALI,NIL
,sitting,A bag of cotton in front of a couch .,Calico cat sitting on step in front of a door .,NOALI,NIL
of cotton,,A bag of cotton in front of a couch .,Calico cat sitting on step in front of a door .,NOALI,NIL
,Calico cat,A bag of cotton in front of a couch .,Calico cat sitting on step in front of a door .,NOALI,NIL
.,,A bag of cotton in front of a couch .,Calico cat sitting on step in front of a door .,NOALI,NIL
A white sheep,The skinny cows,A white sheep on a hillside looking at the camera .,The skinny cows are standing on the grass .,SIMI,1
,are standing,A white sheep on a hillside looking at the camera .,The skinny cows are standing on the grass .,NOALI,NIL
,.,A white sheep on a hillside looking at the camera .,The skinny cows are standing on the grass .,NOALI,NIL
looking,,A white sheep on a hillside looking at the camera .,The skinny cows are standing on the grass .,NOALI,NIL
.,,A white sheep on a hillside looking at the camera .,The skinny cows are standing on the grass .,NOALI,NIL
on a hillside,on the grass,A white sheep on a hillside looking at the camera .,The skinny cows are standing on the grass .,SIMI,3
at the camera,,A white sheep on a hillside looking at the camera .,The skinny cows are standing on the grass .,NOALI,NIL
.,,"A close-up , distorted photo of an empty glass Coke bottle .",A close-up picture of a desk with a computer and papers on it .,NOALI,NIL
,with a computer and papers,"A close-up , distorted photo of an empty glass Coke bottle .",A close-up picture of a desk with a computer and papers on it .,NOALI,NIL
,on it,"A close-up , distorted photo of an empty glass Coke bottle .",A close-up picture of a desk with a computer and papers on it .,NOALI,NIL
"A close-up , distorted photo",A close-up picture,"A close-up , distorted photo of an empty glass Coke bottle .",A close-up picture of a desk with a computer and papers on it .,SPE1,3
,of a desk,"A close-up , distorted photo of an empty glass Coke bottle .",A close-up picture of a desk with a computer and papers on it .,NOALI,NIL
of an empty glass Coke bottle,,"A close-up , distorted photo of an empty glass Coke bottle .",A close-up picture of a desk with a computer and papers on it .,NOALI,NIL
,.,"A close-up , distorted photo of an empty glass Coke bottle .",A close-up picture of a desk with a computer and papers on it .,NOALI,NIL
standing,,Two horses standing in a field with trees in the background .,A black and white bird on a body of water with grass in the background .,NOALI,NIL
,.,Two horses standing in a field with trees in the background .,A black and white bird on a body of water with grass in the background .,NOALI,NIL
,on a body,Two horses standing in a field with trees in the background .,A black and white bird on a body of water with grass in the background .,NOALI,NIL
Two horses,A black and white bird,Two horses standing in a field with trees in the background .,A black and white bird on a body of water with grass in the background .,SIMI,1
in the background,in the background,Two horses standing in a field with trees in the background .,A black and white bird on a body of water with grass in the background .,EQUI,5
with trees,,Two horses standing in a field with trees in the background .,A black and white bird on a body of water with grass in the background .,NOALI,NIL
,of water,Two horses standing in a field with trees in the background .,A black and white bird on a body of water with grass in the background .,NOALI,NIL
.,,Two horses standing in a field with trees in the background .,A black and white bird on a body of water with grass in the background .,NOALI,NIL
in a field,with grass,Two horses standing in a field with trees in the background .,A black and white bird on a body of water with grass in the background .,SIMI,3
on the grass,on the ground,The skinny cows are standing on the grass .,The white ducks are standing on the ground .,SPE1,3
The skinny cows,The white ducks,The skinny cows are standing on the grass .,The white ducks are standing on the ground .,SIMI,1
,.,The skinny cows are standing on the grass .,The white ducks are standing on the ground .,NOALI,NIL
.,,The skinny cows are standing on the grass .,The white ducks are standing on the ground .,NOALI,NIL
are standing,are standing,The skinny cows are standing on the grass .,The white ducks are standing on the ground .,EQUI,5
Brown cow,Brown horse,Brown cow with horns standing in a field .,Brown horse standing in middle of grassy field .,SIMI,3
.,,Brown cow with horns standing in a field .,Brown horse standing in middle of grassy field .,NOALI,NIL
,.,Brown cow with horns standing in a field .,Brown horse standing in middle of grassy field .,NOALI,NIL
in a field,of grassy field,Brown cow with horns standing in a field .,Brown horse standing in middle of grassy field .,SPE2,4
,in middle,Brown cow with horns standing in a field .,Brown horse standing in middle of grassy field .,NOALI,NIL
standing,standing,Brown cow with horns standing in a field .,Brown horse standing in middle of grassy field .,EQUI,5
with horns,,Brown cow with horns standing in a field .,Brown horse standing in middle of grassy field .,NOALI,NIL
A small dog,,A small dog looking up at the camera while standing on grass .,A man and women smiling at the camera while standing in a kitchen .,NOALI,NIL
,in a kitchen,A small dog looking up at the camera while standing on grass .,A man and women smiling at the camera while standing in a kitchen .,NOALI,NIL
looking up,smiling,A small dog looking up at the camera while standing on grass .,A man and women smiling at the camera while standing in a kitchen .,REL,3
at the camera,at the camera,A small dog looking up at the camera while standing on grass .,A man and women smiling at the camera while standing in a kitchen .,EQUI,5
,.,A small dog looking up at the camera while standing on grass .,A man and women smiling at the camera while standing in a kitchen .,NOALI,NIL
.,,A small dog looking up at the camera while standing on grass .,A man and women smiling at the camera while standing in a kitchen .,NOALI,NIL
while standing,while standing,A small dog looking up at the camera while standing on grass .,A man and women smiling at the camera while standing in a kitchen .,EQUI,5
on grass,,A small dog looking up at the camera while standing on grass .,A man and women smiling at the camera while standing in a kitchen .,NOALI,NIL
,A man and women,A small dog looking up at the camera while standing on grass .,A man and women smiling at the camera while standing in a kitchen .,NOALI,NIL
with purse,,Black and white photo of couch with purse at one end .,a black and white photo of a cow under a tree .,NOALI,NIL
Black and white photo,a black and white photo,Black and white photo of couch with purse at one end .,a black and white photo of a cow under a tree .,EQUI,5
.,,Black and white photo of couch with purse at one end .,a black and white photo of a cow under a tree .,NOALI,NIL
at one end,,Black and white photo of couch with purse at one end .,a black and white photo of a cow under a tree .,NOALI,NIL
,under a tree,Black and white photo of couch with purse at one end .,a black and white photo of a cow under a tree .,NOALI,NIL
,.,Black and white photo of couch with purse at one end .,a black and white photo of a cow under a tree .,NOALI,NIL
,of a cow,Black and white photo of couch with purse at one end .,a black and white photo of a cow under a tree .,NOALI,NIL
of couch,,Black and white photo of couch with purse at one end .,a black and white photo of a cow under a tree .,NOALI,NIL
,l.,Two men on boat floating on the water .,Large green boat floating on water . l.,NOALI,NIL
floating,floating,Two men on boat floating on the water .,Large green boat floating on water . l.,EQUI,5
on the water,on water,Two men on boat floating on the water .,Large green boat floating on water . l.,EQUI,5
Two men,,Two men on boat floating on the water .,Large green boat floating on water . l.,NOALI,NIL
on boat,Large green boat,Two men on boat floating on the water .,Large green boat floating on water . l.,SPE2,3
.,,Two men on boat floating on the water .,Large green boat floating on water . l.,NOALI,NIL
,.,Two men on boat floating on the water .,Large green boat floating on water . l.,NOALI,NIL
.,,A gray and white tabby cat is sleeping on purple fabric .,Black and white cat sleeping on a brown tarp .,NOALI,NIL
,.,A gray and white tabby cat is sleeping on purple fabric .,Black and white cat sleeping on a brown tarp .,NOALI,NIL
A gray and white tabby cat,Black and white cat,A gray and white tabby cat is sleeping on purple fabric .,Black and white cat sleeping on a brown tarp .,SIMI,4
on purple fabric,on a brown tarp,A gray and white tabby cat is sleeping on purple fabric .,Black and white cat sleeping on a brown tarp .,SIMI,3
is sleeping,sleeping,A gray and white tabby cat is sleeping on purple fabric .,Black and white cat sleeping on a brown tarp .,EQUI,5
.,,Two people dressed in white standing on a grass field .,A person is standing underneath an overpass near a highway .,NOALI,NIL
in white,,Two people dressed in white standing on a grass field .,A person is standing underneath an overpass near a highway .,NOALI,NIL
,near a highway,Two people dressed in white standing on a grass field .,A person is standing underneath an overpass near a highway .,NOALI,NIL
,.,Two people dressed in white standing on a grass field .,A person is standing underneath an overpass near a highway .,NOALI,NIL
Two people,A person,Two people dressed in white standing on a grass field .,A person is standing underneath an overpass near a highway .,SIMI,3
,underneath an overpass,Two people dressed in white standing on a grass field .,A person is standing underneath an overpass near a highway .,NOALI,NIL
dressed,,Two people dressed in white standing on a grass field .,A person is standing underneath an overpass near a highway .,NOALI,NIL
standing,is standing,Two people dressed in white standing on a grass field .,A person is standing underneath an overpass near a highway .,EQUI,5
on a grass field,,Two people dressed in white standing on a grass field .,A person is standing underneath an overpass near a highway .,NOALI,NIL
Blue couch and twin bed,Blue couch,Blue couch and twin bed in a living room .,Blue couch in room with sun shining in .,SPE2,3
,with sun,Blue couch and twin bed in a living room .,Blue couch in room with sun shining in .,NOALI,NIL
in a living room,in room,Blue couch and twin bed in a living room .,Blue couch in room with sun shining in .,SPE1,4
.,,Blue couch and twin bed in a living room .,Blue couch in room with sun shining in .,NOALI,NIL
,.,Blue couch and twin bed in a living room .,Blue couch in room with sun shining in .,NOALI,NIL
,shining in,Blue couch and twin bed in a living room .,Blue couch in room with sun shining in .,NOALI,NIL
.,,The udders of a dairy cow that is standing in a pasture near a large building .,The black and brown cow is standing on the green grass .,NOALI,NIL
near a large building,,The udders of a dairy cow that is standing in a pasture near a large building .,The black and brown cow is standing on the green grass .,NOALI,NIL
is standing,is standing,The udders of a dairy cow that is standing in a pasture near a large building .,The black and brown cow is standing on the green grass .,EQUI,5
The udders,,The udders of a dairy cow that is standing in a pasture near a large building .,The black and brown cow is standing on the green grass .,NOALI,NIL
of a dairy cow,The black and brown cow,The udders of a dairy cow that is standing in a pasture near a large building .,The black and brown cow is standing on the green grass .,SIMI,4
in a pasture,on the green grass,The udders of a dairy cow that is standing in a pasture near a large building .,The black and brown cow is standing on the green grass .,SIMI,4
that,,The udders of a dairy cow that is standing in a pasture near a large building .,The black and brown cow is standing on the green grass .,NOALI,NIL
,.,The udders of a dairy cow that is standing in a pasture near a large building .,The black and brown cow is standing on the green grass .,NOALI,NIL
in the snow,,A passenger train in the snow .,A passenger train waiting in a station .,NOALI,NIL
,waiting,A passenger train in the snow .,A passenger train waiting in a station .,NOALI,NIL
A passenger train,A passenger train,A passenger train in the snow .,A passenger train waiting in a station .,EQUI,5
,in a station,A passenger train in the snow .,A passenger train waiting in a station .,NOALI,NIL
,.,A passenger train in the snow .,A passenger train waiting in a station .,NOALI,NIL
.,,A passenger train in the snow .,A passenger train waiting in a station .,NOALI,NIL
,.,A black and white sheep is walking next to a white sheep .,Little black and white calf with a tag on its ear .,NOALI,NIL
next to a white sheep,,A black and white sheep is walking next to a white sheep .,Little black and white calf with a tag on its ear .,NOALI,NIL
.,,A black and white sheep is walking next to a white sheep .,Little black and white calf with a tag on its ear .,NOALI,NIL
is walking,,A black and white sheep is walking next to a white sheep .,Little black and white calf with a tag on its ear .,NOALI,NIL
A black and white sheep,Little black and white calf,A black and white sheep is walking next to a white sheep .,Little black and white calf with a tag on its ear .,SIMI,3
,on its ear,A black and white sheep is walking next to a white sheep .,Little black and white calf with a tag on its ear .,NOALI,NIL
,with a tag,A black and white sheep is walking next to a white sheep .,Little black and white calf with a tag on its ear .,NOALI,NIL
some afternoon sun,,The dining room table gets some afternoon sun .,Dining room with wooden dining table set with playmates .,NOALI,NIL
gets,,The dining room table gets some afternoon sun .,Dining room with wooden dining table set with playmates .,NOALI,NIL
,set,The dining room table gets some afternoon sun .,Dining room with wooden dining table set with playmates .,NOALI,NIL
,with playmates,The dining room table gets some afternoon sun .,Dining room with wooden dining table set with playmates .,NOALI,NIL
,.,The dining room table gets some afternoon sun .,Dining room with wooden dining table set with playmates .,NOALI,NIL
The dining room table,Dining room with wooden dining table,The dining room table gets some afternoon sun .,Dining room with wooden dining table set with playmates .,SPE2,4
.,,The dining room table gets some afternoon sun .,Dining room with wooden dining table set with playmates .,NOALI,NIL
,next to a pot,A black dog stands next to materials at a construction site .,An Asian toddler girl sits next to a pot of flowers on a marble post .,NOALI,NIL
,.,A black dog stands next to materials at a construction site .,An Asian toddler girl sits next to a pot of flowers on a marble post .,NOALI,NIL
,on a marble post,A black dog stands next to materials at a construction site .,An Asian toddler girl sits next to a pot of flowers on a marble post .,NOALI,NIL
A black dog,,A black dog stands next to materials at a construction site .,An Asian toddler girl sits next to a pot of flowers on a marble post .,NOALI,NIL
,of flowers,A black dog stands next to materials at a construction site .,An Asian toddler girl sits next to a pot of flowers on a marble post .,NOALI,NIL
next to materials,,A black dog stands next to materials at a construction site .,An Asian toddler girl sits next to a pot of flowers on a marble post .,NOALI,NIL
,sits,A black dog stands next to materials at a construction site .,An Asian toddler girl sits next to a pot of flowers on a marble post .,NOALI,NIL
.,,A black dog stands next to materials at a construction site .,An Asian toddler girl sits next to a pot of flowers on a marble post .,NOALI,NIL
stands,,A black dog stands next to materials at a construction site .,An Asian toddler girl sits next to a pot of flowers on a marble post .,NOALI,NIL
at a construction site,,A black dog stands next to materials at a construction site .,An Asian toddler girl sits next to a pot of flowers on a marble post .,NOALI,NIL
,An Asian toddler girl,A black dog stands next to materials at a construction site .,An Asian toddler girl sits next to a pot of flowers on a marble post .,NOALI,NIL
,is riding,A man sitting on the grass looking toward the sky .,The train is riding on the tracks in the snow .,NOALI,NIL
,in the snow,A man sitting on the grass looking toward the sky .,The train is riding on the tracks in the snow .,NOALI,NIL
,.,A man sitting on the grass looking toward the sky .,The train is riding on the tracks in the snow .,NOALI,NIL
toward the sky,,A man sitting on the grass looking toward the sky .,The train is riding on the tracks in the snow .,NOALI,NIL
sitting,,A man sitting on the grass looking toward the sky .,The train is riding on the tracks in the snow .,NOALI,NIL
on the grass,,A man sitting on the grass looking toward the sky .,The train is riding on the tracks in the snow .,NOALI,NIL
A man,,A man sitting on the grass looking toward the sky .,The train is riding on the tracks in the snow .,NOALI,NIL
,on the tracks,A man sitting on the grass looking toward the sky .,The train is riding on the tracks in the snow .,NOALI,NIL
.,,A man sitting on the grass looking toward the sky .,The train is riding on the tracks in the snow .,NOALI,NIL
looking,,A man sitting on the grass looking toward the sky .,The train is riding on the tracks in the snow .,NOALI,NIL
,The train,A man sitting on the grass looking toward the sky .,The train is riding on the tracks in the snow .,NOALI,NIL
in front of a building,outside a decrepit building,A group of black people in front of a building with a moped .,A group of people are outside a decrepit building .,SPE2,4
,.,A group of black people in front of a building with a moped .,A group of people are outside a decrepit building .,NOALI,NIL
.,,A group of black people in front of a building with a moped .,A group of people are outside a decrepit building .,NOALI,NIL
of black people,of people,A group of black people in front of a building with a moped .,A group of people are outside a decrepit building .,SPE1,4
A group,A group,A group of black people in front of a building with a moped .,A group of people are outside a decrepit building .,EQUI,5
,are,A group of black people in front of a building with a moped .,A group of people are outside a decrepit building .,NOALI,NIL
with a moped,,A group of black people in front of a building with a moped .,A group of people are outside a decrepit building .,NOALI,NIL
is perched,perched,The bald eagle is perched on a rope .,Two bald eagles perched on a branch .,EQUI,5
The bald eagle,Two bald eagles,The bald eagle is perched on a rope .,Two bald eagles perched on a branch .,SIMI,4
.,,The bald eagle is perched on a rope .,Two bald eagles perched on a branch .,NOALI,NIL
on a rope,,The bald eagle is perched on a rope .,Two bald eagles perched on a branch .,NOALI,2
,on a branch,The bald eagle is perched on a rope .,Two bald eagles perched on a branch .,NOALI,NIL
,.,The bald eagle is perched on a rope .,Two bald eagles perched on a branch .,NOALI,NIL
,with black boots,A close-up of an animal with a long face standing on grass near a tree .,A close-up of a woman with black boots next to a blue motorcycle .,NOALI,NIL
,next to a blue motorcycle,A close-up of an animal with a long face standing on grass near a tree .,A close-up of a woman with black boots next to a blue motorcycle .,NOALI,NIL
with a long face,,A close-up of an animal with a long face standing on grass near a tree .,A close-up of a woman with black boots next to a blue motorcycle .,NOALI,NIL
,.,A close-up of an animal with a long face standing on grass near a tree .,A close-up of a woman with black boots next to a blue motorcycle .,NOALI,NIL
of an animal,,A close-up of an animal with a long face standing on grass near a tree .,A close-up of a woman with black boots next to a blue motorcycle .,NOALI,NIL
,of a woman,A close-up of an animal with a long face standing on grass near a tree .,A close-up of a woman with black boots next to a blue motorcycle .,NOALI,NIL
near a tree,,A close-up of an animal with a long face standing on grass near a tree .,A close-up of a woman with black boots next to a blue motorcycle .,NOALI,NIL
.,,A close-up of an animal with a long face standing on grass near a tree .,A close-up of a woman with black boots next to a blue motorcycle .,NOALI,NIL
standing,,A close-up of an animal with a long face standing on grass near a tree .,A close-up of a woman with black boots next to a blue motorcycle .,NOALI,NIL
A close-up,A close-up,A close-up of an animal with a long face standing on grass near a tree .,A close-up of a woman with black boots next to a blue motorcycle .,EQUI,5
on grass,,A close-up of an animal with a long face standing on grass near a tree .,A close-up of a woman with black boots next to a blue motorcycle .,NOALI,NIL
A man,an African man,A man riding on the back of an orange SUV .,an African man hanging onto the back of a very full yellow van .,SPE2,4
,.,A man riding on the back of an orange SUV .,an African man hanging onto the back of a very full yellow van .,NOALI,NIL
riding,,A man riding on the back of an orange SUV .,an African man hanging onto the back of a very full yellow van .,NOALI,NIL
.,,A man riding on the back of an orange SUV .,an African man hanging onto the back of a very full yellow van .,NOALI,NIL
on the back,onto the back,A man riding on the back of an orange SUV .,an African man hanging onto the back of a very full yellow van .,EQUI,5
of an orange SUV,of a very full yellow van,A man riding on the back of an orange SUV .,an African man hanging onto the back of a very full yellow van .,SIMI,3
,hanging,A man riding on the back of an orange SUV .,an African man hanging onto the back of a very full yellow van .,NOALI,NIL
.,,A black and white photo of an empty train station .,a black and white photo of a cat lying down .,NOALI,NIL
A black and white photo,a black and white photo,A black and white photo of an empty train station .,a black and white photo of a cat lying down .,EQUI,5
,of a cat,A black and white photo of an empty train station .,a black and white photo of a cat lying down .,NOALI,NIL
of an empty train station,,A black and white photo of an empty train station .,a black and white photo of a cat lying down .,NOALI,NIL
,.,A black and white photo of an empty train station .,a black and white photo of a cat lying down .,NOALI,NIL
,lying down,A black and white photo of an empty train station .,a black and white photo of a cat lying down .,NOALI,NIL
.,,Black bird sitting on a concrete slab .,Small dog sitting next to white wall .,NOALI,NIL
sitting,sitting,Black bird sitting on a concrete slab .,Small dog sitting next to white wall .,SIMI,4
,.,Black bird sitting on a concrete slab .,Small dog sitting next to white wall .,NOALI,NIL
on a concrete slab,next to white wall,Black bird sitting on a concrete slab .,Small dog sitting next to white wall .,REL,1
Black bird,Small dog,Black bird sitting on a concrete slab .,Small dog sitting next to white wall .,SIMI,1
The seagull,,The seagull is floating on the water .,Large cruise ship floating on the water .,NOALI,NIL
is floating,floating,The seagull is floating on the water .,Large cruise ship floating on the water .,EQUI,5
,.,The seagull is floating on the water .,Large cruise ship floating on the water .,NOALI,NIL
,Large cruise ship,The seagull is floating on the water .,Large cruise ship floating on the water .,NOALI,NIL
.,,The seagull is floating on the water .,Large cruise ship floating on the water .,NOALI,NIL
on the water,on the water,The seagull is floating on the water .,Large cruise ship floating on the water .,EQUI,5
,.,A potted plant in sunlight from a window .,A potted plant with only a few sprouting .,NOALI,NIL
