x1	x2	sentence1	sentence2	y_type	y_score
	.	Black train on train tracks .	A train on the train tracks .	NOALI	NIL
on train tracks	on the train tracks	Black train on train tracks .	A train on the train tracks .	EQUI	5
.		Black train on train tracks .	A train on the train tracks .	NOALI	NIL
Black train	A train	Black train on train tracks .	A train on the train tracks .	SPE1	4
	.	Young couple sitting on a black couch .	Young couple sitting on couch .	NOALI	NIL
on a black couch	on couch	Young couple sitting on a black couch .	Young couple sitting on couch .	SPE1	4
Young couple	Young couple	Young couple sitting on a black couch .	Young couple sitting on couch .	EQUI	5
sitting	sitting	Young couple sitting on a black couch .	Young couple sitting on couch .	EQUI	5
.		Young couple sitting on a black couch .	Young couple sitting on couch .	NOALI	NIL
on a couch	on couch	A couple posing for a picture on a couch .	Young couple sitting on couch .	EQUI	5
	.	A couple posing for a picture on a couch .	Young couple sitting on couch .	NOALI	NIL
.		A couple posing for a picture on a couch .	Young couple sitting on couch .	NOALI	NIL
posing	sitting	A couple posing for a picture on a couch .	Young couple sitting on couch .	REL	3
A couple	Young couple	A couple posing for a picture on a couch .	Young couple sitting on couch .	SPE2	4
for a picture		A couple posing for a picture on a couch .	Young couple sitting on couch .	NOALI	NIL
	with hood up	Red double decker bus .	Red double decker bus with hood up .	NOALI	NIL
.		Red double decker bus .	Red double decker bus with hood up .	NOALI	NIL
	.	Red double decker bus .	Red double decker bus with hood up .	NOALI	NIL
Red double decker bus	Red double decker bus	Red double decker bus .	Red double decker bus with hood up .	EQUI	5
	with food	A group of people sitting at a restaurant table .	A group of people sitting around a table with food on it .	NOALI	NIL
A group	A group	A group of people sitting at a restaurant table .	A group of people sitting around a table with food on it .	EQUI	5
at a restaurant table	around a table	A group of people sitting at a restaurant table .	A group of people sitting around a table with food on it .	SPE1	4
of people	of people	A group of people sitting at a restaurant table .	A group of people sitting around a table with food on it .	EQUI	5
sitting	sitting	A group of people sitting at a restaurant table .	A group of people sitting around a table with food on it .	EQUI	5
	.	A group of people sitting at a restaurant table .	A group of people sitting around a table with food on it .	NOALI	NIL
.		A group of people sitting at a restaurant table .	A group of people sitting around a table with food on it .	NOALI	NIL
	on it	A group of people sitting at a restaurant table .	A group of people sitting around a table with food on it .	NOALI	NIL
napping	sleeping	a dog napping under a small table .	A dog sleeping under a table .	SIMI	4
	.	a dog napping under a small table .	A dog sleeping under a table .	NOALI	NIL
under a small table	under a table	a dog napping under a small table .	A dog sleeping under a table .	SPE1	4
.		a dog napping under a small table .	A dog sleeping under a table .	NOALI	NIL
a dog	A dog	a dog napping under a small table .	A dog sleeping under a table .	EQUI	5
.		A boat with four sails is sailing on water .	Sail boat sailing on the water .	NOALI	NIL
	.	A boat with four sails is sailing on water .	Sail boat sailing on the water .	NOALI	NIL
on water	on the water	A boat with four sails is sailing on water .	Sail boat sailing on the water .	EQUI	5
A boat with four sails	Sail boat	A boat with four sails is sailing on water .	Sail boat sailing on the water .	SPE1	3
is sailing	sailing	A boat with four sails is sailing on water .	Sail boat sailing on the water .	EQUI	5
	.	A smiling woman holding a small baby .	Two smiling women holding a baby .	NOALI	NIL
A smiling woman	Two smiling women	A smiling woman holding a small baby .	Two smiling women holding a baby .	SIMI	4
.		A smiling woman holding a small baby .	Two smiling women holding a baby .	NOALI	NIL
a small baby	a baby	A smiling woman holding a small baby .	Two smiling women holding a baby .	SPE1	4
holding	holding	A smiling woman holding a small baby .	Two smiling women holding a baby .	EQUI	5
.		Red double decker bus on side of street .	A red double decker bus on a city street .	NOALI	NIL
	.	Red double decker bus on side of street .	A red double decker bus on a city street .	NOALI	NIL
Red double decker bus	A red double decker bus	Red double decker bus on side of street .	A red double decker bus on a city street .	EQUI	5
on side of street	on a city street	Red double decker bus on side of street .	A red double decker bus on a city street .	SPE2	4
the window	of a window	Gray cat looking out the window .	A cat looking out of a window .	EQUI	5
	.	Gray cat looking out the window .	A cat looking out of a window .	NOALI	NIL
looking out	looking out	Gray cat looking out the window .	A cat looking out of a window .	EQUI	5
.		Gray cat looking out the window .	A cat looking out of a window .	NOALI	NIL
Gray cat	A cat	Gray cat looking out the window .	A cat looking out of a window .	SPE1	4
	.	Two green and white trains sitting on the tracks .	Two green and white trains are sitting on the train track .	NOALI	NIL
Two green and white trains	Two green and white trains	Two green and white trains sitting on the tracks .	Two green and white trains are sitting on the train track .	EQUI	5
.		Two green and white trains sitting on the tracks .	Two green and white trains are sitting on the train track .	NOALI	NIL
on the tracks	on the train track	Two green and white trains sitting on the tracks .	Two green and white trains are sitting on the train track .	SIMI	4
sitting	are sitting	Two green and white trains sitting on the tracks .	Two green and white trains are sitting on the train track .	EQUI	5
.		A cat looking at the camera .	A gray , black , and white cat looking at the camera .	NOALI	NIL
	.	A cat looking at the camera .	A gray , black , and white cat looking at the camera .	NOALI	NIL
the camera	the camera	A cat looking at the camera .	A gray , black , and white cat looking at the camera .	EQUI	5
A cat	A gray , black , and white cat	A cat looking at the camera .	A gray , black , and white cat looking at the camera .	SPE2	3
looking at	looking at	A cat looking at the camera .	A gray , black , and white cat looking at the camera .	EQUI	5
lying	laying	A gray cat lying on a wooden table .	A gray cat laying on a dining table .	EQUI	5
	.	A gray cat lying on a wooden table .	A gray cat laying on a dining table .	NOALI	NIL
on a wooden table	on a dining table	A gray cat lying on a wooden table .	A gray cat laying on a dining table .	SIMI	4
.		A gray cat lying on a wooden table .	A gray cat laying on a dining table .	NOALI	NIL
A gray cat	A gray cat	A gray cat lying on a wooden table .	A gray cat laying on a dining table .	EQUI	5
.		A father napping in a chair with a baby on his lap .	Man with pink shirt sleeping on chair with infant .	NOALI	NIL
with a baby	with infant	A father napping in a chair with a baby on his lap .	Man with pink shirt sleeping on chair with infant .	EQUI	5
in a chair	on chair	A father napping in a chair with a baby on his lap .	Man with pink shirt sleeping on chair with infant .	EQUI	5
on his lap		A father napping in a chair with a baby on his lap .	Man with pink shirt sleeping on chair with infant .	NOALI	NIL
A father	Man	A father napping in a chair with a baby on his lap .	Man with pink shirt sleeping on chair with infant .	SPE1	3
napping	sleeping	A father napping in a chair with a baby on his lap .	Man with pink shirt sleeping on chair with infant .	SIMI	4
	.	A father napping in a chair with a baby on his lap .	Man with pink shirt sleeping on chair with infant .	NOALI	NIL
	with pink shirt	A father napping in a chair with a baby on his lap .	Man with pink shirt sleeping on chair with infant .	NOALI	NIL
perched	perched	Green and white bird perched on tree branch .	Bird with a green head and white chest perched on a tree branch .	EQUI	5
Green and white bird	Bird with a green head and white chest	Green and white bird perched on tree branch .	Bird with a green head and white chest perched on a tree branch .	SPE2	3
on tree branch	on a tree branch	Green and white bird perched on tree branch .	Bird with a green head and white chest perched on a tree branch .	EQUI	5
	.	Green and white bird perched on tree branch .	Bird with a green head and white chest perched on a tree branch .	NOALI	NIL
.		Green and white bird perched on tree branch .	Bird with a green head and white chest perched on a tree branch .	NOALI	NIL
A red and white plane	Red and white plane	A red and white plane flying on a sunny day .	Red and white plane flying through the air .	EQUI	5
flying	flying	A red and white plane flying on a sunny day .	Red and white plane flying through the air .	EQUI	5
on a sunny day		A red and white plane flying on a sunny day .	Red and white plane flying through the air .	NOALI	NIL
	.	A red and white plane flying on a sunny day .	Red and white plane flying through the air .	NOALI	NIL
	through the air	A red and white plane flying on a sunny day .	Red and white plane flying through the air .	NOALI	NIL
.		A red and white plane flying on a sunny day .	Red and white plane flying through the air .	NOALI	NIL
	.	a woman with a viking hat on .	Smiling woman sitting wearing a viking hat .	NOALI	NIL
	sitting	a woman with a viking hat on .	Smiling woman sitting wearing a viking hat .	NOALI	NIL
.		a woman with a viking hat on .	Smiling woman sitting wearing a viking hat .	NOALI	NIL
with a viking hat	a viking hat	a woman with a viking hat on .	Smiling woman sitting wearing a viking hat .	EQUI	5
a woman	Smiling woman	a woman with a viking hat on .	Smiling woman sitting wearing a viking hat .	SPE2	4
on	wearing	a woman with a viking hat on .	Smiling woman sitting wearing a viking hat .	SIMI	4
underneath a chair	on the floor	A small white cat with glowing eyes standing underneath a chair .	A white cat stands on the floor .	SPE1	4
	.	A small white cat with glowing eyes standing underneath a chair .	A white cat stands on the floor .	NOALI	NIL
A small white cat	A white cat	A small white cat with glowing eyes standing underneath a chair .	A white cat stands on the floor .	SPE1	4
with glowing eyes		A small white cat with glowing eyes standing underneath a chair .	A white cat stands on the floor .	NOALI	NIL
standing	stands	A small white cat with glowing eyes standing underneath a chair .	A white cat stands on the floor .	EQUI	5
.		A small white cat with glowing eyes standing underneath a chair .	A white cat stands on the floor .	NOALI	NIL
	.	A group of people eat at a table outside .	Group of elderly people sitting around a table .	NOALI	NIL
eat	sitting	A group of people eat at a table outside .	Group of elderly people sitting around a table .	REL	3
.		A group of people eat at a table outside .	Group of elderly people sitting around a table .	NOALI	NIL
of people	of elderly people	A group of people eat at a table outside .	Group of elderly people sitting around a table .	SPE2	4
outside		A group of people eat at a table outside .	Group of elderly people sitting around a table .	NOALI	NIL
A group	Group	A group of people eat at a table outside .	Group of elderly people sitting around a table .	EQUI	5
at a table	around a table	A group of people eat at a table outside .	Group of elderly people sitting around a table .	EQUI	5
	.	A bull standing in the field .	A brown horse stands in a lush green field .	NOALI	NIL
in the field	in a lush green field	A bull standing in the field .	A brown horse stands in a lush green field .	SPE2	2
A bull	A brown horse	A bull standing in the field .	A brown horse stands in a lush green field .	SIMI	2
standing	stands	A bull standing in the field .	A brown horse stands in a lush green field .	EQUI	5
.		A bull standing in the field .	A brown horse stands in a lush green field .	NOALI	NIL
jumping	playing	A kid jumping a ledge with a bike .	A black and white cat playing with a blanket .	REL	4
	.	A kid jumping a ledge with a bike .	A black and white cat playing with a blanket .	NOALI	NIL
.		A kid jumping a ledge with a bike .	A black and white cat playing with a blanket .	NOALI	NIL
	A black and white cat	A kid jumping a ledge with a bike .	A black and white cat playing with a blanket .	NOALI	NIL
	with a blanket	A kid jumping a ledge with a bike .	A black and white cat playing with a blanket .	NOALI	NIL
with a bike		A kid jumping a ledge with a bike .	A black and white cat playing with a blanket .	NOALI	NIL
A kid		A kid jumping a ledge with a bike .	A black and white cat playing with a blanket .	NOALI	NIL
a ledge		A kid jumping a ledge with a bike .	A black and white cat playing with a blanket .	NOALI	NIL
A group	A group	A group of people eat at a table outside .	A group of elderly people pose around a dining table .	EQUI	5
at a table	around a dining table	A group of people eat at a table outside .	A group of elderly people pose around a dining table .	SPE2	2
.		A group of people eat at a table outside .	A group of elderly people pose around a dining table .	NOALI	NIL
of people	of elderly people	A group of people eat at a table outside .	A group of elderly people pose around a dining table .	SPE2	4
	.	A group of people eat at a table outside .	A group of elderly people pose around a dining table .	NOALI	NIL
	pose	A group of people eat at a table outside .	A group of elderly people pose around a dining table .	NOALI	NIL
eat		A group of people eat at a table outside .	A group of elderly people pose around a dining table .	NOALI	NIL
outside		A group of people eat at a table outside .	A group of elderly people pose around a dining table .	NOALI	NIL
A silver and blue Amtrak train		A silver and blue Amtrak train on the tracks near a small train station .	A small white car parked at the gas station .	NOALI	NIL
	.	A silver and blue Amtrak train on the tracks near a small train station .	A small white car parked at the gas station .	NOALI	NIL
	A small white car	A silver and blue Amtrak train on the tracks near a small train station .	A small white car parked at the gas station .	NOALI	NIL
	at the gas station	A silver and blue Amtrak train on the tracks near a small train station .	A small white car parked at the gas station .	NOALI	NIL
near a small train station		A silver and blue Amtrak train on the tracks near a small train station .	A small white car parked at the gas station .	NOALI	NIL
on the tracks		A silver and blue Amtrak train on the tracks near a small train station .	A small white car parked at the gas station .	NOALI	NIL
.		A silver and blue Amtrak train on the tracks near a small train station .	A small white car parked at the gas station .	NOALI	NIL
	parked	A silver and blue Amtrak train on the tracks near a small train station .	A small white car parked at the gas station .	NOALI	NIL
Two cats	A white cat	Two cats are looking at a window .	A white cat looking out of a window .	SIMI	2
a window	of a window	Two cats are looking at a window .	A white cat looking out of a window .	EQUI	5
are looking at	looking out	Two cats are looking at a window .	A white cat looking out of a window .	SIMI	4
	.	Two cats are looking at a window .	A white cat looking out of a window .	NOALI	NIL
.		Two cats are looking at a window .	A white cat looking out of a window .	NOALI	NIL
in the background	in the background	A pitched tent with a horse in the background .	A black and white lamb with other lambs in the background .	EQUI	5
with a horse	with other lambs	A pitched tent with a horse in the background .	A black and white lamb with other lambs in the background .	SIMI	2
	A black and white lamb	A pitched tent with a horse in the background .	A black and white lamb with other lambs in the background .	NOALI	NIL
	.	A pitched tent with a horse in the background .	A black and white lamb with other lambs in the background .	NOALI	NIL
.		A pitched tent with a horse in the background .	A black and white lamb with other lambs in the background .	NOALI	NIL
A pitched tent		A pitched tent with a horse in the background .	A black and white lamb with other lambs in the background .	NOALI	NIL
.		A small red and gray bird perched amongst the bare branches of a tree .	A red and brown bird is perched on branches .	NOALI	NIL
	.	A small red and gray bird perched amongst the bare branches of a tree .	A red and brown bird is perched on branches .	NOALI	NIL
amongst the bare branches of a tree	on branches	A small red and gray bird perched amongst the bare branches of a tree .	A red and brown bird is perched on branches .	SPE1	3
A small red and gray bird	A red and brown bird	A small red and gray bird perched amongst the bare branches of a tree .	A red and brown bird is perched on branches .	SIMI	3
perched	is perched	A small red and gray bird perched amongst the bare branches of a tree .	A red and brown bird is perched on branches .	EQUI	5
.		A school bus is driving uphill on a rural road .	A race care driving along a dirt road .	NOALI	NIL
on a rural road	along a dirt road	A school bus is driving uphill on a rural road .	A race care driving along a dirt road .	SIMI	2
is driving	driving	A school bus is driving uphill on a rural road .	A race care driving along a dirt road .	EQUI	5
	A race care	A school bus is driving uphill on a rural road .	A race care driving along a dirt road .	NOALI	NIL
uphill		A school bus is driving uphill on a rural road .	A race care driving along a dirt road .	NOALI	NIL
	.	A school bus is driving uphill on a rural road .	A race care driving along a dirt road .	NOALI	NIL
A school bus		A school bus is driving uphill on a rural road .	A race care driving along a dirt road .	NOALI	NIL
.		Three young women standing in a room together .	Two Indian women with two Indian girls near the water .	NOALI	NIL
	near the water	Three young women standing in a room together .	Two Indian women with two Indian girls near the water .	NOALI	NIL
together		Three young women standing in a room together .	Two Indian women with two Indian girls near the water .	NOALI	NIL
Three young women	Two Indian women with two Indian girls	Three young women standing in a room together .	Two Indian women with two Indian girls near the water .	SIMI	2
	.	Three young women standing in a room together .	Two Indian women with two Indian girls near the water .	NOALI	NIL
in a room		Three young women standing in a room together .	Two Indian women with two Indian girls near the water .	NOALI	NIL
standing		Three young women standing in a room together .	Two Indian women with two Indian girls near the water .	NOALI	NIL
of sheep	of horses	A group of sheep in a field .	A group of horses grazing in a field .	SIMI	2
	.	A group of sheep in a field .	A group of horses grazing in a field .	NOALI	NIL
A group	A group	A group of sheep in a field .	A group of horses grazing in a field .	EQUI	5
	grazing	A group of sheep in a field .	A group of horses grazing in a field .	NOALI	NIL
in a field	in a field	A group of sheep in a field .	A group of horses grazing in a field .	EQUI	5
.		A group of sheep in a field .	A group of horses grazing in a field .	NOALI	NIL
.		Two white cows in a green pasture .	The tan horse is in the pasture .	NOALI	NIL
	is	Two white cows in a green pasture .	The tan horse is in the pasture .	NOALI	NIL
in a green pasture	in the pasture	Two white cows in a green pasture .	The tan horse is in the pasture .	SPE1	4
Two white cows	The tan horse	Two white cows in a green pasture .	The tan horse is in the pasture .	SIMI	1
	.	Two white cows in a green pasture .	The tan horse is in the pasture .	NOALI	NIL
at a restaurant		Two people sitting at a table at a restaurant .	four people sitting at a table .	NOALI	NIL
Two people	four people	Two people sitting at a table at a restaurant .	four people sitting at a table .	SIMI	4
at a table	at a table	Two people sitting at a table at a restaurant .	four people sitting at a table .	EQUI	5
	.	Two people sitting at a table at a restaurant .	four people sitting at a table .	NOALI	NIL
sitting	sitting	Two people sitting at a table at a restaurant .	four people sitting at a table .	EQUI	5
.		Two people sitting at a table at a restaurant .	four people sitting at a table .	NOALI	NIL
.		A women laying across two men sitting on a sofa .	A man and two women smiling at the camera while sitting on a blue sofa .	NOALI	NIL
laying		A women laying across two men sitting on a sofa .	A man and two women smiling at the camera while sitting on a blue sofa .	NOALI	NIL
	smiling	A women laying across two men sitting on a sofa .	A man and two women smiling at the camera while sitting on a blue sofa .	NOALI	NIL
	at the camera	A women laying across two men sitting on a sofa .	A man and two women smiling at the camera while sitting on a blue sofa .	NOALI	NIL
	.	A women laying across two men sitting on a sofa .	A man and two women smiling at the camera while sitting on a blue sofa .	NOALI	NIL
sitting	sitting	A women laying across two men sitting on a sofa .	A man and two women smiling at the camera while sitting on a blue sofa .	EQUI	5
	while	A women laying across two men sitting on a sofa .	A man and two women smiling at the camera while sitting on a blue sofa .	NOALI	NIL
on a sofa	on a blue sofa	A women laying across two men sitting on a sofa .	A man and two women smiling at the camera while sitting on a blue sofa .	SIMI	4
A women across two men	A man and two women	A women laying across two men sitting on a sofa .	A man and two women smiling at the camera while sitting on a blue sofa .	SIMI	3
lying	lounges	Black and white cat lying under bush .	The black and white cat with yellow eyes lounges in the dirt .	SIMI	3
.		Black and white cat lying under bush .	The black and white cat with yellow eyes lounges in the dirt .	NOALI	NIL
	with yellow eyes	Black and white cat lying under bush .	The black and white cat with yellow eyes lounges in the dirt .	NOALI	NIL
under bush	in the dirt	Black and white cat lying under bush .	The black and white cat with yellow eyes lounges in the dirt .	REL	1
	.	Black and white cat lying under bush .	The black and white cat with yellow eyes lounges in the dirt .	NOALI	NIL
Black and white cat	The black and white cat	Black and white cat lying under bush .	The black and white cat with yellow eyes lounges in the dirt .	EQUI	5
A tan calf		A tan calf with a yellow tag on his left ear looking at the camera .	A man with glasses and two plastic bottles in the foreground .	NOALI	NIL
	with glasses and two plastic bottles	A tan calf with a yellow tag on his left ear looking at the camera .	A man with glasses and two plastic bottles in the foreground .	NOALI	NIL
	.	A tan calf with a yellow tag on his left ear looking at the camera .	A man with glasses and two plastic bottles in the foreground .	NOALI	NIL
.		A tan calf with a yellow tag on his left ear looking at the camera .	A man with glasses and two plastic bottles in the foreground .	NOALI	NIL
	in the foreground	A tan calf with a yellow tag on his left ear looking at the camera .	A man with glasses and two plastic bottles in the foreground .	NOALI	NIL
looking		A tan calf with a yellow tag on his left ear looking at the camera .	A man with glasses and two plastic bottles in the foreground .	NOALI	NIL
with a yellow tag		A tan calf with a yellow tag on his left ear looking at the camera .	A man with glasses and two plastic bottles in the foreground .	NOALI	NIL
at the camera		A tan calf with a yellow tag on his left ear looking at the camera .	A man with glasses and two plastic bottles in the foreground .	NOALI	NIL
	A man	A tan calf with a yellow tag on his left ear looking at the camera .	A man with glasses and two plastic bottles in the foreground .	NOALI	NIL
on his left ear		A tan calf with a yellow tag on his left ear looking at the camera .	A man with glasses and two plastic bottles in the foreground .	NOALI	NIL
.		The lamb is looking at the camera .	A cat looking at the camera .	NOALI	NIL
The lamb	A cat	The lamb is looking at the camera .	A cat looking at the camera .	SIMI	2
	.	The lamb is looking at the camera .	A cat looking at the camera .	NOALI	NIL
is looking	looking	The lamb is looking at the camera .	A cat looking at the camera .	EQUI	5
at the camera	at the camera	The lamb is looking at the camera .	A cat looking at the camera .	EQUI	5
A black and white photo	A black and white photo	A black and white photo of an old train station .	A black and white photo of a motorcycle laying on the ground .	EQUI	5
	on the ground	A black and white photo of an old train station .	A black and white photo of a motorcycle laying on the ground .	NOALI	NIL
of an old train station		A black and white photo of an old train station .	A black and white photo of a motorcycle laying on the ground .	NOALI	NIL
.		A black and white photo of an old train station .	A black and white photo of a motorcycle laying on the ground .	NOALI	NIL
	laying	A black and white photo of an old train station .	A black and white photo of a motorcycle laying on the ground .	NOALI	NIL
	.	A black and white photo of an old train station .	A black and white photo of a motorcycle laying on the ground .	NOALI	NIL
	of a motorcycle	A black and white photo of an old train station .	A black and white photo of a motorcycle laying on the ground .	NOALI	NIL
A black and white cat	Black and white lamb	A black and white cat is high up on tree branches .	Black and white lamb with tag in right ear .	SIMI	2
high up		A black and white cat is high up on tree branches .	Black and white lamb with tag in right ear .	NOALI	NIL
on tree branches		A black and white cat is high up on tree branches .	Black and white lamb with tag in right ear .	NOALI	NIL
	in right ear	A black and white cat is high up on tree branches .	Black and white lamb with tag in right ear .	NOALI	NIL
.		A black and white cat is high up on tree branches .	Black and white lamb with tag in right ear .	NOALI	NIL
is		A black and white cat is high up on tree branches .	Black and white lamb with tag in right ear .	NOALI	NIL
	.	A black and white cat is high up on tree branches .	Black and white lamb with tag in right ear .	NOALI	NIL
	with tag	A black and white cat is high up on tree branches .	Black and white lamb with tag in right ear .	NOALI	NIL
	of his bed	An orange tabby cat sleeping on the sofa .	A man is watching TV on the foot of his bed .	NOALI	NIL
	on the foot	An orange tabby cat sleeping on the sofa .	A man is watching TV on the foot of his bed .	NOALI	NIL
on the sofa		An orange tabby cat sleeping on the sofa .	A man is watching TV on the foot of his bed .	NOALI	NIL
sleeping		An orange tabby cat sleeping on the sofa .	A man is watching TV on the foot of his bed .	NOALI	NIL
.		An orange tabby cat sleeping on the sofa .	A man is watching TV on the foot of his bed .	NOALI	NIL
	is watching	An orange tabby cat sleeping on the sofa .	A man is watching TV on the foot of his bed .	NOALI	NIL
	.	An orange tabby cat sleeping on the sofa .	A man is watching TV on the foot of his bed .	NOALI	NIL
An orange tabby cat		An orange tabby cat sleeping on the sofa .	A man is watching TV on the foot of his bed .	NOALI	NIL
	TV	An orange tabby cat sleeping on the sofa .	A man is watching TV on the foot of his bed .	NOALI	NIL
	A man	An orange tabby cat sleeping on the sofa .	A man is watching TV on the foot of his bed .	NOALI	NIL
in a living room		A man and small child in a living room posing for the camera .	A man and woman are posing for the camera .	NOALI	NIL
	.	A man and small child in a living room posing for the camera .	A man and woman are posing for the camera .	NOALI	NIL
A man and small child	A man and woman	A man and small child in a living room posing for the camera .	A man and woman are posing for the camera .	SIMI	3
.		A man and small child in a living room posing for the camera .	A man and woman are posing for the camera .	NOALI	NIL
for the camera	for the camera	A man and small child in a living room posing for the camera .	A man and woman are posing for the camera .	EQUI	5
posing	are posing	A man and small child in a living room posing for the camera .	A man and woman are posing for the camera .	EQUI	5
	in the country	A black vehicle parked with a vies of low-lying mountains .	A black car parked in the dirt out in the country .	NOALI	NIL
of low-lying mountains		A black vehicle parked with a vies of low-lying mountains .	A black car parked in the dirt out in the country .	NOALI	NIL
A black vehicle	A black car	A black vehicle parked with a vies of low-lying mountains .	A black car parked in the dirt out in the country .	SPE2	4
parked	parked	A black vehicle parked with a vies of low-lying mountains .	A black car parked in the dirt out in the country .	EQUI	5
	in the dirt out	A black vehicle parked with a vies of low-lying mountains .	A black car parked in the dirt out in the country .	NOALI	NIL
with a vies		A black vehicle parked with a vies of low-lying mountains .	A black car parked in the dirt out in the country .	NOALI	NIL
.		A black vehicle parked with a vies of low-lying mountains .	A black car parked in the dirt out in the country .	NOALI	NIL
	.	A black vehicle parked with a vies of low-lying mountains .	A black car parked in the dirt out in the country .	NOALI	NIL
is looking	looking	The black and white bull is looking at the camera .	A black and white dog looking at the camera .	EQUI	5
.		The black and white bull is looking at the camera .	A black and white dog looking at the camera .	NOALI	NIL
at the camera	at the camera	The black and white bull is looking at the camera .	A black and white dog looking at the camera .	EQUI	5
	.	The black and white bull is looking at the camera .	A black and white dog looking at the camera .	NOALI	NIL
The black and white bull	A black and white dog	The black and white bull is looking at the camera .	A black and white dog looking at the camera .	SIMI	2
	.	A living room with a dining table in the background .	A boy doing a wheelie on a plank with the beach in the background .	NOALI	NIL
in the background	in the background	A living room with a dining table in the background .	A boy doing a wheelie on a plank with the beach in the background .	EQUI	5
	doing	A living room with a dining table in the background .	A boy doing a wheelie on a plank with the beach in the background .	NOALI	NIL
.		A living room with a dining table in the background .	A boy doing a wheelie on a plank with the beach in the background .	NOALI	NIL
A living room		A living room with a dining table in the background .	A boy doing a wheelie on a plank with the beach in the background .	NOALI	NIL
	with the beach	A living room with a dining table in the background .	A boy doing a wheelie on a plank with the beach in the background .	NOALI	NIL
with a dining table		A living room with a dining table in the background .	A boy doing a wheelie on a plank with the beach in the background .	NOALI	NIL
	on a plank	A living room with a dining table in the background .	A boy doing a wheelie on a plank with the beach in the background .	NOALI	NIL
	A boy	A living room with a dining table in the background .	A boy doing a wheelie on a plank with the beach in the background .	NOALI	NIL
	a wheelie	A living room with a dining table in the background .	A boy doing a wheelie on a plank with the beach in the background .	NOALI	NIL
are spread out		The flock of sheep are spread out in the field .	A white cat stands on the floor .	NOALI	NIL
The flock of sheep	A white cat	The flock of sheep are spread out in the field .	A white cat stands on the floor .	SIMI	1
	stands	The flock of sheep are spread out in the field .	A white cat stands on the floor .	NOALI	NIL
in the field		The flock of sheep are spread out in the field .	A white cat stands on the floor .	NOALI	NIL
.		The flock of sheep are spread out in the field .	A white cat stands on the floor .	NOALI	NIL
	on the floor	The flock of sheep are spread out in the field .	A white cat stands on the floor .	NOALI	NIL
	.	The flock of sheep are spread out in the field .	A white cat stands on the floor .	NOALI	NIL
beside the road	in the field	Five cows are grazing beside the road .	Several sheep grazing in the field .	SIMI	1
are grazing	grazing	Five cows are grazing beside the road .	Several sheep grazing in the field .	EQUI	5
	.	Five cows are grazing beside the road .	Several sheep grazing in the field .	NOALI	NIL
.		Five cows are grazing beside the road .	Several sheep grazing in the field .	NOALI	NIL
Five cows	Several sheep	Five cows are grazing beside the road .	Several sheep grazing in the field .	SIMI	2
is parked		A silver bicycle is parked in a living room .	A bicycle in a dining room .	NOALI	NIL
A silver bicycle	A bicycle	A silver bicycle is parked in a living room .	A bicycle in a dining room .	SPE1	4
.		A silver bicycle is parked in a living room .	A bicycle in a dining room .	NOALI	NIL
	.	A silver bicycle is parked in a living room .	A bicycle in a dining room .	NOALI	NIL
in a living room	in a dining room	A silver bicycle is parked in a living room .	A bicycle in a dining room .	SIMI	4
	.	An orange tabby cat sleeping on the sofa .	Man wearing a bib sitting on a green couch .	NOALI	NIL
	a bib	An orange tabby cat sleeping on the sofa .	Man wearing a bib sitting on a green couch .	NOALI	NIL
sleeping	sitting	An orange tabby cat sleeping on the sofa .	Man wearing a bib sitting on a green couch .	REL	3
on the sofa	on a green couch	An orange tabby cat sleeping on the sofa .	Man wearing a bib sitting on a green couch .	SPE2	4
An orange tabby cat		An orange tabby cat sleeping on the sofa .	Man wearing a bib sitting on a green couch .	NOALI	NIL
	wearing	An orange tabby cat sleeping on the sofa .	Man wearing a bib sitting on a green couch .	NOALI	NIL
.		An orange tabby cat sleeping on the sofa .	Man wearing a bib sitting on a green couch .	NOALI	NIL
	Man	An orange tabby cat sleeping on the sofa .	Man wearing a bib sitting on a green couch .	NOALI	NIL
and		The men are playing a guitar and having a drink .	There is a young boy with a red and blue jacket on feeding a sheep .	NOALI	NIL
	feeding a sheep	The men are playing a guitar and having a drink .	There is a young boy with a red and blue jacket on feeding a sheep .	NOALI	NIL
a guitar		The men are playing a guitar and having a drink .	There is a young boy with a red and blue jacket on feeding a sheep .	NOALI	NIL
having		The men are playing a guitar and having a drink .	There is a young boy with a red and blue jacket on feeding a sheep .	NOALI	NIL
The men	a young boy	The men are playing a guitar and having a drink .	There is a young boy with a red and blue jacket on feeding a sheep .	SIMI	2
	.	The men are playing a guitar and having a drink .	There is a young boy with a red and blue jacket on feeding a sheep .	NOALI	NIL
are playing		The men are playing a guitar and having a drink .	There is a young boy with a red and blue jacket on feeding a sheep .	NOALI	NIL
	with a red and blue jacket on	The men are playing a guitar and having a drink .	There is a young boy with a red and blue jacket on feeding a sheep .	NOALI	NIL
	There is	The men are playing a guitar and having a drink .	There is a young boy with a red and blue jacket on feeding a sheep .	NOALI	NIL
.		The men are playing a guitar and having a drink .	There is a young boy with a red and blue jacket on feeding a sheep .	NOALI	NIL
a drink		The men are playing a guitar and having a drink .	There is a young boy with a red and blue jacket on feeding a sheep .	NOALI	NIL
.		A brown and white dog sits on a floral-patterned chair .	A small orange and white dog with a collar and a bell relaxes on a flower print pillow .	NOALI	NIL
